Name	Source	ChineseName	ChineseEffect	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Sage's	MoreP	addxp & ED%		100	1	1	63	75	57				4	111	addxp/lvl		4	4	dmg%		101	150						weap							orb	wand				0	0
Sage's	MoreP	addxp & ED%		100	1	1	79		63				2	111	addxp/lvl		5	5	dmg%		151	225						weap							orb	wand				0	0
Master Sage's	MoreP	addxp & ED%		100	1	1	88		78				2	111	addxp/lvl		5	6	dmg%		225	250						weap							orb	wand				0	0
Ghostly	MoreP	ED% & Ethereal & Repairs dur		100	1	1	41		37				4	111	dmg%		101	125	ethereal		1	1	rep-dur	10			cred	weap							orb	wand				0	0
Spectral1	MoreP	ED% & Ethereal & Repairs Dur		100	1	1	61		51				4	111	dmg%		126	180	ethereal		1	1	rep-dur	10			cgrn	weap							orb	wand				0	0
Phantom1	MoreP	ED% & Ethereal & Repairs Dur		100	1	1	75		67				4	111	dmg%		151	275	ethereal		1	1	rep-dur	10			cblu	weap							orb	wand				0	0
Wraithly1	MoreP	ED% & Ethereal & Repairs Dur		100	1	1	86		80				4	111	dmg%		176	300	ethereal		1	1	rep-dur	10			whit	weap							orb	wand				0	0
Robineye	MoreP	Att By Clvl		100	1	1	1	35	1				2	111	att/lvl	4											whit	weap							staf	wand	orb			0	0
Sparroweye	MoreP	Att By Clvl		100	1	1	10	55	7				2	111	att/lvl	6											whit	weap							staf	wand	orb			0	0
Falconeye	MoreP	Att By Clvl		100	1	1	20	75	15				2	111	att/lvl	8											whit	weap							staf	wand	orb			0	0
Hawkeye	MoreP	Att By Clvl		100	1	1	35		26				8	111	att/lvl	12											whit	weap							staf	wand	orb			0	0
Eagleeye	MoreP	Att By Clvl		100	1	1	50		37				4	111	att/lvl	16											whit	weap							staf	wand	orb			0	0
Visionary	MoreP	Att% By Clvl		100	1	1	25		18				2	111	att%/lvl	2											whit	helm	miss	glov										0	0
Fine	MoreP	Att & MaxDmg		100	1	1	15	50	10				24	111	att		10	20	dmg-max		1	12						lcha												0	0
Fine	MoreP	Att & MaxDmg		100	1	1	25	80	20				12	111	att		21	48	dmg-max		4	16						lcha												0	0
Sharp	MoreP	Att & MaxDmg		100	1	1	55		50				6	111	att		49	76	dmg-max		7	25						lcha												0	0
Glimmering	MoreP	Light Radius		100	1	1	1	15	1				2	112	light		1	1										armo	wand	staf	ring	amul	orb							0	0
Glowing	MoreP	Light Radius		100	1	1	6	25	4				2	112	light		2	2									lyel	armo	wand	staf	ring	amul	orb							0	0
Bright	MoreP	Light Radius & Att		100	1	1	1		1				2	112	light		1	1	att		10	10						jewl												0	0
Screaming	MoreP	Howl		100	1	1	10	25	7				6	113	howl		32	32									oran	weap							miss	swor	axe	wand	orb	0	0
Howling	MoreP	Howl		100	1	1	16	50	12				6	113	howl		64	64									oran	weap							miss	swor	axe	wand	orb	0	0
Wailing	MoreP	Howl		100	1	1	20		13				6	113	howl		128	128									oran	weap							miss	swor	axe	wand	orb	0	0
Screaming	MoreP	Howl		100	1	1	10	25	7				8	113	howl		32	32									oran	miss												0	0
Howling	MoreP	Howl		100	1	1	16	50	12				8	113	howl		64	64									oran	miss												0	0
Wailing	MoreP	Howl		100	1	1	24		18				8	113	howl		128	128									oran	miss												0	0
Felicitous	MoreP	Mag%		100	1	1	5		3				8	114	mag%		5	10										ring	amul	circ										0	0
Fortuitous	MoreP	Mag%		100	1	1	12		8				8	114	mag%		11	15										ring	amul	circ										0	0
Emerald	MoreP	Mag%		100	1	1	16		12				8	114	mag%		3	7									dgrn	jewl												0	0
Lucky	MoreP	Mag%		100	1	1	12	70	10				24	114	mag%		5	12	gold%		10	20						mcha												0	0
Lucky	MoreP	Mag%		100	1	1	33		30				12	114	mag%		10	18	gold%		20	30						mcha												0	0
Lucky	MoreP	Mag%		100	1	0	63		60				6	114	mag%		15	22	gold%		30	40						mcha												0	0
Lucky	MoreP	Mag%		100	1	1	21	50	10				24	114	mag%		10	15	gold%		20	30						lcha												0	0
Lucky	MoreP	Mag%		100	1	1	38		35				12	114	mag%		15	25	gold%		30	40						lcha												0	0
Lucky	MoreP	Mag%		100	1	0	55		50				6	114	mag%		20	35	gold%		40	50						lcha												0	0
Lizard's	MoreP	Mana		100	1	1	3	40	2				8	115	mana		3	5										armo	ring	amul	rod	orb								0	0
Snake's	MoreP	Mana		100	1	1	6	60	4				8	115	mana		5	10										shld	rod	belt	ring	amul	circ							0	0
Serpent's	MoreP	Mana		100	1	1	14		10				6	115	mana		11	20										shld	rod	belt	ring	amul	circ							0	0
Serpent's	MoreP	Mana		100	1	1	37		27				4	115	mana		11	20										tors	boot	glov	weap	orb			rod					0	0
Drake's	MoreP	Mana		100	1	1	20	40	15				4	115	mana		21	30									cblu	rod	ring	amul	orb	circ								0	0
Dragon's	MoreP	Mana		100	1	1	24	60	18				4	115	mana		31	40									cblu	rod	ring	amul	orb	circ								0	0
Dragon's	MoreP	Mana		100	1	1	52		39				4	115	mana		31	40									cblu	tors	boot	glov										0	0
Wyrm's	MoreP	Mana		100	1	1	30		22				4	115	mana		41	60									cblu	rod	ring	amul	orb	circ								0	0
Great Wyrm's	MoreP	Mana		100	1	1	37		29				4	115	mana		61	90									cblu	rod	ring	amul	orb	circ								0	0
Bahamut's	MoreP	Mana		100	1	1	45		37				4	115	mana		91	120									cblu	rod	ring	amul	orb	circ								0	0
Zircon	MoreP	Mana		100	1	1	3	40	2				4	115	mana		5	10									cblu	jewl												0	0
Jacinth	MoreP	Mana		100	1	1	17	70	12				4	115	mana		11	15									cblu	jewl												0	0
Turquoise	MoreP	Mana		100	1	1	29		21				4	115	mana		16	20									cblu	jewl												0	0
Mnemonic	MoreP	Mana By Clvl		100	1	1	25		18				2	115	mana/lvl	6											cblu	helm												0	0
Mnemonic	MoreP	Mana By Enr		100	1	1	25		18				2	115	mana/enr	128											cblu	helm												0	0
Lizard's	MoreP	Mana		100	1	0	1	20	1				24	115	mana		3	7	regen-mana		10	20						lcha												0	0
Lizard's	MoreP	Mana		100	1	0	7	35	5				24	115	mana		8	13	regen-mana		15	35						lcha												0	0
Lizard's	MoreP	Mana		100	1	0	15	45	10				24	115	mana		14	20	regen-mana		20	45						lcha												0	0
Snake's	MoreP	Mana		100	1	0	24	60	20				12	115	mana		21	26	regen-mana		25	50						lcha												0	0
Snake's	MoreP	Mana		100	1	0	31	70	30				12	115	mana		27	33	regen-mana		40	60						lcha												0	0
Snake's	MoreP	Mana		100	1	0	40	80	40				12	115	mana		34	39	regen-mana		50	70						lcha												0	0
Serpent's	MoreP	Mana		100	1	1	48	85	50				6	115	mana		40	46	regen-mana		55	80						lcha												0	0
Serpent's	MoreP	Mana		100	1	1	60	90	65				6	115	mana		47	52	regen-mana		55	80						lcha												0	0
Serpent's	MoreP	Mana		100	1	1	81		85				3	115	mana		53	59	regen-mana		55	80						lcha												0	0
Serpent's	MoreP	Mana		100	1	1	81		85				3	115	mana/enr		64	64	regen-mana		55	80						lcha												0	0
Shimmering	MoreP	Res-All		100	1	1	6	30	4				10	116	res-all		3	10									lpur	shld												0	0
Rainbow	MoreP	Res-All		100	1	1	18	50	13				10	116	res-all		8	12									lpur	shld												0	0
Scintillating	MoreP	Res-All		100	1	1	28	70	21				10	116	res-all		12	15									lpur	shld												0	0
Prismatic	MoreP	Res-All		100	1	1	39		31				8	116	res-all		16	25									lpur	shld												0	0
Chromatic	MoreP	Res-All		100	1	1	50		42				8	116	res-all		21	40									lpur	shld												0	0
Shimmering	MoreP	Res-All		100	1	1	8	30	6				10	116	res-all		3	7									lpur	amul	circ											0	0
Rainbow	MoreP	Res-All		100	1	1	21	60	15				10	116	res-all		8	15									lpur	amul	circ											0	0
Scintillating	MoreP	Res-All		100	1	1	34	70	25				10	116	res-all		12	20									lpur	amul	circ											0	0
Prismatic	MoreP	Res-All		100	1	1	42		31				8	116	res-all		16	25									lpur	amul	circ											0	0
Chromatic	MoreP	Res-All		100	1	1	55		41				6	116	res-all		21	35									lpur	amul	circ											0	0
Shimmering	MoreP	Res-All		100	1	1	45		37				6	116	res-all		5	10									lpur	ring												0	0
Rainbow	MoreP	Res-All		100	1	1	56		48				4	116	res-all		9	15									lpur	ring												0	0
Scintillating	MoreP	Res-All		100	1	1	67		59				4	116	res-all		13	18									lpur	ring												0	0
Shimmering	MoreP	Res-All		100	1	1	16		12				2	116	res-all		5	10									lpur	jewl												0	0
Scintillating	MoreP	Res-All		100	1	1	34		26				2	116	res-all		11	15									lpur	jewl												0	0
Shimmering	MoreP	Res-All		100	1	0	25	55	20				10	116	res-all		3	9	dmg-elem		10	15						lcha												0	0
Shimmering	MoreP	Res-All		100	1	1	45		40				5	116	res-all		8	12	dmg-elem		15	20						lcha												0	0
Shimmering	MoreP	Res-All		100	1	1	65		60				1	116	res-all		13	15	dmg-elem		20	25						lcha												0	0
Azure	MoreP	Cold%		100	1	1	5	30	3				4	117	res-cold		5	10										armo	weap	ring	amul	orb	circ							0	0
Lapis	MoreP	Cold%		100	1	1	12		9				8	117	res-cold		11	20										armo	ring	amul	orb	circ								0	0
Lapis	MoreP	Cold%		100	1	1	35		26				4	117	res-cold		11	20										weap							orb					0	0
Cobalt	MoreP	Cold%		100	1	1	18		13				6	117	res-cold		21	30										armo	ring	amul	orb	circ								0	0
Cobalt	MoreP	Cold%		100	1	1	55		41				4	117	res-cold		21	30										weap							orb					0	0
Sapphire	MoreP	Cold%		100	1	1	25		18				6	117	res-cold		31	40									lblu	rod	boot	amul	orb	circ								0	0
Lapis Lazuli	MoreP	Cold%		100	1	1	2	45	1				8	117	res-cold		5	10									lblu	jewl												0	0
Sapphire	MoreP	Cold%		100	1	1	19		14				8	117	res-cold		16	30									lblu	jewl												0	0
Garnet	MoreP	Fire%		100	1	1	2	45	1				8	117	res-fire		5	15									lred	jewl												0	0
Ruby	MoreP	Fire%		100	1	1	18		13				8	117	res-fire		16	30									lred	jewl												0	0
Camphor	MoreP	Lightning%		100	1	1	2	45	1				8	117	res-ltng		5	15									lyel	jewl												0	0
Ambergris	MoreP	Lightning%		100	1	1	19		14				8	117	res-ltng		16	30									lyel	jewl												0	0
Beryl	MoreP	Poison%		100	1	1	2	45	1				8	117	res-pois		5	15									cgrn	jewl												0	0
Jade	MoreP	Poison%		100	1	1	19		14				8	117	res-pois		16	30									cgrn	jewl												0	0
Azure	MoreP	Cold%		100	1	0	10	55	10				24	117	res-cold		7	15	dmg-cold		10	15						lcha												0	0
Lapis	MoreP	Cold%		100	1	0	25	75	20				12	117	res-cold		16	20	dmg-cold		15	20						lcha												0	0
Cobalt	MoreP	Cold%		100	1	1	45		40				6	117	res-cold		21	25	dmg-cold		20	25						lcha												0	0
Sapphire	MoreP	Cold%		100	1	1	60		55				3	117	res-cold		26	30	dmg-cold		25	30						lcha												0	0
Russet	MoreP	Fire%		100	1	1	12	30	9				8	118	res-fire		11	20										armo	ring	amul	orb	circ								0	0
Russet	MoreP	Fire%		100	1	1	35	50	26				2	118	res-fire		11	20										weap							orb					0	0
Garnet	MoreP	Fire%		100	1	1	18		13				6	118	res-fire		21	30										armo	ring	amul	orb	circ								0	0
Garnet	MoreP	Fire%		100	1	1	55		41				2	118	res-fire		21	30										weap							orb					0	0
Ruby	MoreP	Fire%		100	1	1	25		18				6	118	res-fire		31	40									lred	rod	boot	amul	orb	circ								0	0
Crimson	MoreP	Fire%		100	1	0	10	55	10				24	118	res-fire		7	15	dmg-fire		10	15						lcha												0	0
Russet	MoreP	Fire%		100	1	0	25	75	20				12	118	res-fire		16	20	dmg-fire		15	20						lcha												0	0
Garnet	MoreP	Fire%		100	1	1	45		40				6	118	res-fire		21	25	dmg-fire		20	25						lcha												0	0
Ruby	MoreP	Fire%		100	1	1	60		55				3	118	res-fire		26	30	dmg-fire		25	30						lcha												0	0
Tangerine	MoreP	Lightning%		100	1	1	5	30	3				8	119	res-ltng		5	10										armo	weap	ring	amul	orb	circ							0	0
Ocher	MoreP	Lightning%		100	1	1	12	50	9				8	119	res-ltng		11	20										armo	ring	amul	orb	circ								0	0
Ocher	MoreP	Lightning%		100	1	1	35		26				2	119	res-ltng		11	20										weap							orb					0	0
Coral	MoreP	Lightning%		100	1	1	18		13				6	119	res-ltng		21	30										armo	ring	amul	orb	circ								0	0
Coral	MoreP	Lightning%		100	1	1	55		41				2	119	res-ltng		21	30										weap							orb					0	0
Amber	MoreP	Lightning%		100	1	1	25		18				6	119	res-ltng		31	40									lyel	rod	boot	amul	orb	circ								0	0
Tangerine	MoreP	Lightning%		100	1	0	10	55	10				24	119	res-ltng		7	15	dmg-ltng		10	15						lcha												0	0
Ocher	MoreP	Lightning%		100	1	0	25	75	20				12	119	res-ltng		16	20	dmg-ltng		15	20						lcha												0	0
Coral	MoreP	Lightning%		100	1	1	45		40				6	119	res-ltng		21	25	dmg-ltng		20	25						lcha												0	0
Amber	MoreP	Lightning%		100	1	1	60		55				3	119	res-ltng		26	30	dmg-ltng		25	30						lcha												0	0
Beryl	MoreP	Poison%		100	1	1	5	30	3				8	120	res-pois		5	10										armo	weap	ring	amul	orb	circ							0	0
Viridian	MoreP	Poison%		100	1	1	12	50	9				8	120	res-pois		11	20										armo	ring	amul	orb	circ								0	0
Viridian	MoreP	Poison%		100	1	1	35		26				2	120	res-pois		11	20										weap							orb					0	0
Jade	MoreP	Poison%		100	1	1	18		13				6	120	res-pois		21	30										armo	ring	amul	orb	circ								0	0
Jade	MoreP	Poison%		100	1	1	55		41				2	120	res-pois		21	30										weap							orb					0	0
Emerald	MoreP	Poison%		100	1	1	25		18				6	120	res-pois		31	40									cgrn	rod	boot	amul	orb	circ								0	0
Beryl	MoreP	Poison%		100	1	0	10	55	10				24	120	res-pois		7	15	dmg-pois	75	50	50						lcha												0	0
Viridian	MoreP	Poison%		100	1	0	25		20				12	120	res-pois		16	20	dmg-pois	75	75	75						lcha												0	0
Jade	MoreP	Poison%		100	1	1	45		40				6	120	res-pois		21	25	dmg-pois	75	100	100						lcha												0	0
Emerald	MoreP	Poison%		100	1	1	60		55				3	120	res-pois		26	30	dmg-pois	75	125	125						lcha												0	0
Triumphant	MoreP	Mana-Kill		100	1	1	3	20	2				8	121	mana-kill		2	3										amul	ring	circ										0	0
Victorious	MoreP	Mana-Kill		100	1	1	35		12				8	121	mana-kill		3	8										weap												0	0
Aureolin	MoreP	Mana-Kill		100	1	1	45		16				8	121	mana-kill		2	4										jewl												0	0
Mechanist's	MoreP	Socketed		100	1	1	10		7				6	122	sock		1	2										weap	shld	helm	tors	circ			thro					0	0
Artificer's	MoreP	Socketed		100	1	1	33		25				5	122	sock	3												weap	shld	helm	tors				thro					0	0
Jeweler's	MoreP	Socketed		100	1	1	55		47				3	122	sock	4												weap	shld	helm	tors				thro					0	0
Assamic	MoreP	Att-Demon		100	1	1	3	20	1				4	123	att-demon		25	50	dmg-demon		10	25						weap	circ						wand	orb				0	0
Arcadian	MoreP	Att-Demon		100	1	1	15	40	11				4	123	att-demon		51	100	dmg-demon		26	50						weap	circ						wand	orb				0	0
Unearthly	MoreP	Att-Demon		100	1	1	25	65	18				2	123	att-demon		101	150	dmg-demon		51	100						weap							wand	orb				0	0
Astral	MoreP	Att-Demon		100	1	1	35		26				2	123	att-demon		151	200	dmg-demon		101	150						weap							wand	orb				0	0
Elysian	MoreP	Att-Demon		100	1	1	45		33				2	123	att-demon		201	300	dmg-demon		151	200					dgld	weap							wand	orb				0	0
Celestial	MoreP	Att-Demon		100	1	1	55		41				2	123	att-demon		301	400	dmg-demon		201	300					dgld	weap							wand	orb				0	0
Diamond	MoreP	Att-Demon		100	1	1	26		19				2	123	att-demon		25	50	dmg-demon		25	40						jewl												0	0
Sage's	MoreP	All Skills		100	1	1	59		50				2	125	allskills		1	1										amul	tors	shld										0	0
Sage's	MoreP	All Skills		100	1	1	85		80				1	125	allskills		1	1										ring	belt											0	0
Omniscient	MoreP	All Skills		100	1	1	86		80				2	125	allskills		2	2										tors	amul											0	0
Maiden's	MoreP	Amazon Skill		100	1	1	36		27	ama			8	125	ama		1	1										amul	circ											0	0
Maiden's	MoreP	Amazon Skill		100	1	1	55		47	ama			2	125	ama		1	1										tors												0	0
Valkyrie's	MoreP	Amazon Skill		100	1	1	86		75	ama			2	125	ama		2	2									cgrn	tors												0	0
Valkyrie's	MoreP	Amazon Skill		100	1	1	86		67	ama			4	125	ama		2	2									cgrn	amul	circ											0	0
Maiden's	MoreP	Amazon Skill		100	1	1	30		22	ama			8	125	ama		1	1										miss	spea											0	0
Valkyrie's	MoreP	Amazon Skill		100	1	1	50		42	ama			4	125	ama		2	2									cgrn	miss	spea											0	0
Monk's	MoreP	Paladin Skill		100	1	1	55		47	pal			2	125	pal		1	1										tors												0	0
Monk's	MoreP	Paladin Skill		100	1	1	36		27	pal			8	125	pal		1	1										amul	circ											0	0
Priest's	MoreP	Paladin Skill		100	1	1	86		75	pal			2	125	pal		2	2									cgrn	tors												0	0
Priest's	MoreP	Paladin Skill		100	1	1	86		67	pal			4	125	pal		2	2									cgrn	amul	circ											0	0
Monk's	MoreP	Paladin Skill		100	1	1	30		22	pal			8	125	pal		1	1										scep	ashd											0	0
Priest's	MoreP	Paladin Skill		100	1	1	50		42	pal			4	125	pal		2	2									cgrn	scep	ashd											0	0
Monk's	MoreP	Paladin Skill		100	1	1	35		27	pal			8	125	pal		1	1										swor	mace	hamm	shld									0	0
Priest's	MoreP	Paladin Skill		100	1	1	65		58	pal			4	125	pal		2	2									cgrn	swor	mace	hamm	shld									0	0
Summoner's	MoreP	Necromancer Skill		100	1	1	36		27	nec			8	125	nec		1	1										amul	circ											0	0
Summoner's	MoreP	Necromancer Skill		100	1	1	55		47	nec			2	125	nec		1	1										tors												0	0
Necromancer's	MoreP	Necromancer Skill		100	1	1	86		75	nec			2	125	nec		2	2									cgrn	tors												0	0
Necromancer's	MoreP	Necromancer Skill		100	1	1	86		67	nec			4	125	nec		2	2									cgrn	amul	circ											0	0
Summoner's	MoreP	Necromancer Skill		100	1	1	30		22	nec			8	125	nec		1	1										wand	knif	head										0	0
Necromancer's	MoreP	Necromancer Skill		100	1	1	50		42	nec			4	125	nec		2	2									cgrn	wand	knif	head										0	0
Angel's	MoreP	Sorceress Skill		100	1	1	36		27	sor			8	125	sor		1	1										amul	circ											0	0
Angel's	MoreP	Sorceress Skill		100	1	1	55		47	sor			2	125	sor		1	1										tors												0	0
Arch-Angel's	MoreP	Sorceress Skill		100	1	1	86		75	sor			2	125	sor		2	2									cgrn	tors												0	0
Arch-Angel's	MoreP	Sorceress Skill		100	1	1	86		67	sor			4	125	sor		2	2									cgrn	amul	circ											0	0
Angel's	MoreP	Sorceress Skill		100	1	1	30		22	sor			8	125	sor		1	1										staf	orb											0	0
Arch-Angel's	MoreP	Sorceress Skill		100	1	1	50		42	sor			4	125	sor		2	2									cgrn	staf	orb											0	0
Slayer's	MoreP	Barbarian Skill		100	1	1	36		27	bar			8	125	bar		1	1										amul	circ											0	0
Slayer's	MoreP	Barbarian Skill		100	1	1	55		47	bar			2	125	bar		1	1										tors												0	0
Berserker's	MoreP	Barbarian Skill		100	1	1	86		75	bar			2	125	bar		2	2									cgrn	tors												0	0
Berserker's	MoreP	Barbarian Skill		100	1	1	86		67	bar			4	125	bar		2	2									cgrn	amul	circ											0	0
Slayer's	MoreP	Barbarian Skill		100	1	1	30		22	bar			8	125	bar		1	1										tkni	axe	spea	club	swor	hamm	mace	jave					0	0
Berserker's	MoreP	Barbarian Skill		100	1	1	50		42	bar			2	125	bar		2	2									cgrn	tkni	axe	spea	club	swor	hamm	mace	jave					0	0
Slayer's	MoreP	Barbarian Skill		100	1	1	30		22	bar			8	125	bar		1	1										phlm												0	0
Berserker's	MoreP	Barbarian Skill		100	1	1	50		42	bar			4	125	bar		2	2									cgrn	phlm												0	0
Shaman's	MoreP	Druid Skill		100	1	1	36		27	dru			8	125	dru		1	1										amul	circ											0	0
Shaman's	MoreP	Druid Skill		100	1	1	55		47	dru			2	125	dru		1	1										tors												0	0
Hierophant's	MoreP	Druid Skill		100	1	1	86		75	dru			2	125	dru		2	2									cgrn	tors												0	0
Hierophant's	MoreP	Druid Skill		100	1	1	86		67	dru			4	125	dru		2	2									cgrn	amul	circ											0	0
Shaman's	MoreP	Druid Skill		100	1	1	30		22	dru			8	125	dru		1	1										club	pelt											0	0
Hierophant's	MoreP	Druid Skill		100	1	1	50		42	dru			4	125	dru		2	2									cgrn	club	pelt											0	0
Magekiller's	MoreP	Assassin Skill		100	1	1	36		27	ass			8	125	ass		1	1										amul	circ											0	0
Magekiller's	MoreP	Assassin Skill		100	1	1	55		47	ass			2	125	ass		1	1										tors												0	0
Witch-hunter's	MoreP	Assassin Skill		100	1	1	86		75	ass			2	125	ass		2	2									cgrn	tors												0	0
Witch-hunter's	MoreP	Assassin Skill		100	1	1	86		67	ass			4	125	ass		2	2									cgrn	amul	circ											0	0
Magekiller's	MoreP	Assassin Skill		100	1	1	30		22	ass			8	125	ass		1	1										h2h												0	0
Witch-hunter's	MoreP	Assassin Skill		100	1	1	50		42	ass			4	125	ass		2	2									cgrn	h2h												0	0
Fletcher's	MoreP	Bow and Crossbow Skills		100	1	1	20		15	ama			2	125	skilltab	0	1	1										miss	glov											0	0
Bowyer's	MoreP	Bow and Crossbow Skills		100	1	1	40		30	ama			2	125	skilltab	0	2	2									lgld	miss	glov											0	0
Archer's	MoreP	Bow and Crossbow Skills		100	1	1	60		45	ama			2	125	skilltab	0	3	3									lgld	miss	glov											0	0
Acrobat's	MoreP	Passive and Magic Skills		100	1	1	20		15	ama			2	125	skilltab	1	1	1										glov	amul	circ										0	0
Gymnast's	MoreP	Passive and Magic Skills		100	1	1	40		30	ama			2	125	skilltab	1	2	2									lgld	glov	amul	circ										0	0
Athlete's	MoreP	Passive and Magic Skills		100	1	1	60		45	ama			2	125	skilltab	1	3	3									lgld	glov	amul	circ										0	0
Harpoonist's	MoreP	Javelin and Spear Skills		100	1	1	20		15	ama			2	125	skilltab	2	1	1										spea	glov											0	0
