Id	*hcIdx	BaseId	NextInClass	TransLvl	NameStr	NameStrX	MonStatsEx	cnames	countif	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	CannotDesecrate	rightArmItemType	leftArmItemType	canNotUseTwoHandedItems	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	ShieldBlockOverride	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass	TreasureClassChamp	TreasureClassUnique	TreasureClassQuest	TreasureClassDesecrated	TreasureClassDesecratedChamp	TreasureClassDesecratedUnique	TreasureClass(N)	TreasureClassChamp(N)	TreasureClassUnique(N)	TreasureClassQuest(N)	TreasureClassDesecrated(N)	TreasureClassDesecratedChamp(N)	TreasureClassDesecratedUnique(N)	TreasureClass(H)	TreasureClassChamp(H)	TreasureClassUnique(H)	TreasureClassQuest(H)	TreasureClassDesecrated(H)	TreasureClassDesecratedChamp(H)	TreasureClassDesecratedUnique(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
skmage_ltng5	622	skmage_ltng1	skmage_ltng6	1	skmage_ltng5Name	ReturnedMage	skmage_ltng1	�������`����	4		skeleton	SkeletonMage		SK	1	1												2	3		6	6	1	8	59	81	sk_mage	sk_mage	10	15	13	12				35	65	85	15	18	20	30	30	30	5	6	7	0	30	50	15	18	20	20	20	20	5	5	5	skmageltng									1						1				1			1	1													SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25				30		50				75		100	33	50		120		110	2				15	15	15	5	84	210	84	56										82	200	90	110										82	200	90	110										A1	ltng	100	60	120		100	80	190		100	80	190																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
skmage_ltng6	623	skmage_ltng1		3	skmage_ltng6Name	HorrorMage	skmage_ltng1	�ֹǷ���	4		skeleton	SkeletonMage		SK	1	1												2	3		6	6	1	8	59	81	sk_mage	sk_mage	10	15	13	12				35	65	85	15	18	20	30	30	30	5	6	7	0	30	50	15	18	20	20	20	20	5	5	5	skmageltng									1						1				1			1	1													SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25				30		50				75		100	33	50		130		110	2				15	15	15	5	84	210	84	56										82	200	90	110										82	200	90	110										A1	ltng	100	60	120		100	80	190		100	80	190																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
skmage_cold5	624	skmage_cold1		2	skmage_cold5Name	BoneMage	skmage_cold1	�ͻ�ķ���	3		skeleton	SkeletonMage		SK	1	1												2	3		6	6	1	15	61	82	sk_mage	sk_mage	10	15	13	12				35	65	85	15	18	20	30	30	30	5	6	7	0	30	50	15	18	20	20	20	20	5	5	5	skmagecold									1						1				1			1	1													SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25					30	50					75	100	33		50		160	110	2				15	15	15	5	84	210	84	56										82	200	90	110										82	200	90	110										A1	cold	100	50	80	50	100	90	150	100	100	90	150	150																													Act 5 Cast A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
skmage_pois5	625	skmage_pois1	skmage_pois6	4	skmage_pois5Name	HorrorMage	skmage_pois1	�ֹǷ���	4		skeleton	SkeletonMage		SK	1	1												2	4		5	5	2	17	47	78	sk_mage	sk_mage	10	15	15	15				35	65	85	9	10	11	30	30	30	5	6	7	0	30	50	18	17	16	20	20	20	5	5	5	skmagepois									1						1				1			1	1													SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25						70						60	33					75	2				17	17	17	5	84	202	84	55										82	200	90	110										82	200	90	110										A1	pois	100	33	33	100	100	40	40	100	100	40	40	100																													Act 2 Cast B	Act 2 Champ B	Act 2 Unique B					Act 2 (N) Cast B	Act 2 (N) Champ B	Act 2 (N) Unique B					Act 2 (H) Cast B	Act 2 (H) Champ B	Act 2 (H) Unique B			Act 2 (H) Champ B Desecrated	Act 2 (H) Unique B Desecrated							0
skmage_pois6	626	skmage_pois1		0	skmage_pois6Name	HorrorMage	skmage_pois1	�ֹǷ���	4		skeleton	SkeletonMage		SK	1	1												2	4		5	5	2	17	47	78	sk_mage	sk_mage	10	15	15	15				35	65	85	9	10	11	30	30	30	5	6	7	0	30	50	18	17	16	20	20	20	5	5	5	skmagepois									1						1				1			1	1													SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25						70						60	33					75	2				17	17	17	5	84	202	84	55										82	200	90	110										82	200	90	110										A1	pois	100	33	33	100	100	40	40	100	100	40	40	100																													Act 2 Cast B	Act 2 Champ B	Act 2 Unique B					Act 2 (N) Cast B	Act 2 (N) Champ B	Act 2 (N) Unique B					Act 2 (H) Cast B	Act 2 (H) Champ B	Act 2 (H) Unique B			Act 2 (H) Champ B Desecrated	Act 2 (H) Unique B Desecrated							0
pantherwoman5	627	pantherwoman1	pantherwoman6	0	pantherwoman5Name	Huntress	pantherwoman1	Ů�C��	3		pantherwoman	PantherWoman		PW	1													2	4		9	10	1	14	59	81	pantherwoman	pantherwoman	10	15	13	12				90	90	90	90	90	95	24	12	12	6	6	6	0	25	50																			1	1									1			1	1							1																														100	100	100	-50	-40	-33							33			25	25	25	50		50	50	50	50	2				15	15	15	5	85	242	64	71	51	121	94							90	250	105	80	50	90	200							90	250	105	80	50	90	200							A1	pois					5	25	25	100	15	25	25	150																													Act 5 H2H A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
pantherwoman6	628	pantherwoman1		1	pantherwoman6Name	SaberCat	pantherwoman1	������	3		pantherwoman	PantherWoman		PW	1													2	4		9	10	1	14	60	81	pantherwoman	pantherwoman	10	15	13	12				90	90	90	90	90	95	24	12	12	6	6	6	0	25	50																			1	1									1			1	1							1																														100	100	100	-50	-40	-33							33			25	25	25	50		50	50	50	50	2				15	15	15	5	85	242	64	71	51	121	94							90	250	105	80	50	90	200							90	250	105	80	50	90	200							A1	cold					5	40	60	150	15	40	60	200																													Act 5 H2H A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
sandleaper6	629	sandleaper1	sandleaper7	1	sandleaper6Name	CaveLeaper	sandleaper1	��Ѩ�S��ħ	3		sandleaper	SandLeaper		SL	1													2	3		8	8	1	15	61	82	sandleaper	sandleaper	10	15	14	13				20	22	25	50	50	50	30	30	30	50	50	50																						1	1												1	1													MonLeap	seq_leaperleap	2																						100	85	75	-50	-40	-33										25	50			25	33		100	15	2				16	16	16	5	99	485	84	94	61	121	94	61	121	94				60	200	130	95	65	120	100	55	100	90				60	200	130	95	65	120	100	55	100	90				A1	cold	100	33	66	25	100	33	66	75	100	33	66	100	A2	cold	100	33	66	25	100	33	66	75	100	33	66	100															Act 5 H2H A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
sandleaper7	630	sandleaper1		3	sandleaper7Name	TombCreeper	sandleaper1	��Ĺ������	3		sandleaper	SandLeaper		SL	1													2	3		8	8	1	15	61	82	sandleaper	sandleaper	10	15	14	13				20	22	25	50	50	50	30	30	30	50	50	50																						1	1												1	1													MonLeap	seq_leaperleap	2																						100	85	75	-50	-40	-33										25	50			25	33		120	15	2				16	16	16	5	99	485	84	94	61	121	94	61	121	94				60	200	130	95	65	120	100	55	100	90				60	200	130	95	65	120	100	55	100	90				A1	cold	100	33	66	25	100	33	66	75	100	33	66	100	A2	cold	100	33	66	25	100	33	66	75	100	33	66	100															Act 5 H2H A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
wraith6	631	wraith1	wraith7	0	wraith6Name	Ghost	wraith1	����	5		wraith	Wraith	drains mana	WR	1													2	4		8	8	1	15	61	82	wraith	wraith	10	15	14	13				90	100	100	4	4	4	90	95	99																									1	1					1			1	1			1	1																																								-50	-33	0	20					50	30					60	100	50			50	100	2				8	8	8	5	124	412	84	93	61	121	94							97	225	130	105	60	105	95							97	225	130	105	60	105	95							A1	mana	40	60	100		45	100	200		50	200	300																														Act 1 Wraith B	Act 5 Champ A	Act 5 Unique A					Act 1 (N) Wraith B	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 1 (H) Wraith B	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
wraith7	632	wraith1	wraith8	0	wraith7Name	Wraith	wraith1	Թ�`	5		wraith	Wraith	drains mana	WR	1													2	4		8	8	1	15	61	82	wraith	wraith	10	15	14	13				90	100	100	4	4	4	90	95	99																									1	1					1			1	1			1	1																																								-50	-33	0	20					50	30					60	100	50			50	100	2				8	8	8	5	124	412	84	93	61	121	94							97	225	130	105	60	105	95							97	225	130	105	60	105	95							A1	mana	40	60	100		45	100	200		50	200	300																														Act 1 Wraith B	Act 5 Champ A	Act 5 Unique A					Act 1 (N) Wraith B	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 1 (H) Wraith B	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
wraith8	633	wraith1		0	wraith8Name	Specter	wraith1	���`	5		wraith	Wraith	drains mana	WR	1													2	4		8	8	1	15	61	82	wraith	wraith	10	15	14	13				90	100	100	4	4	4	90	95	99																									1	1					1			1	1			1	1																																								-50	-33	0	20					50	30					60	100	50			50	100	2				8	8	8	5	124	412	84	93	61	121	94							97	225	130	105	60	105	95							97	225	130	105	60	105	95							A1	mana	40	60	100		45	100	200		50	200	300																														Act 1 Wraith B	Act 5 Champ A	Act 5 Unique A					Act 1 (N) Wraith B	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 1 (H) Wraith B	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
succubus6	634	succubus1	succubus7	0	succubus6Name	Succubusexp	succubus1	��ħ	4		succubus	Succubus		0B	1	1												4	5		10	10	1	42	61	83	succubus	succubus	10	15	14	13				90	93	95	50	25	10	50	50	50	25	25	25	15	13	11	15	15	15	3	3	4		50	80										1	1							1	1				1	1						1													Defense Curse	S2	3	Blood Mana	S2	3	SuccubusBolt	S2	1										100	85	75	-50	-40	-33								33	33	15	33	33	25	66	66	33	66	66	2				50	50	50	5	142	380	107	159	47	85	125							90	225	115	90	50	90	155							90	225	115	90	50	90	155							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
succubus7	635	succubus1		2	succubus7Name	Hell Temptress	succubus1	�تz����	4		succubus	Succubus		0B	1	1												4	5		10	10	1	42	61	83	succubus	succubus	10	15	14	13				90	93	95	50	25	10	50	50	50	25	25	25	15	13	11	15	15	15	3	3	4		50	80										1	1							1	1				1	1						1													Defense Curse	S2	3	Blood Mana	S2	3	SuccubusBolt	S2	1										100	85	75	-50	-40	-33								33	33	15	33	33	25	66	66	33	66	66	2				50	50	50	5	142	380	107	159	47	85	125							90	225	115	90	50	90	155							90	225	115	90	50	90	155							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
succubuswitch6	636	succubuswitch1	succubuswitch7	3	succubuswitch6Name	Dominus	succubuswitch1	ِɏŮ��	5		succubus	SuccubusWitch		0C	1	1												4	5		10	10	1	42	61	83	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	30	50	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1							Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	3	Blood Mana	S2	3	SuccubusBolt	S2	3										100	85	75	-50	-40	-33					80			33	33	15	100	33	25	66	66	33	125	66	2				50	50	50	5	142	380	107	161	47	85	138							90	225	115	145	50	90	120							90	225	115	145	50	90	120							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
succubuswitch7	637	succubuswitch1	succubuswitch8	4	succubuswitch7Name	Hell Witch	succubuswitch1	�تzŮ��	5		succubus	SuccubusWitch		0C	1	1												4	5		10	10	1	42	61	83	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	30	50	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1							Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	3	Blood Mana	S2	3	SuccubusBolt	S2	3										100	85	75	-50	-40	-33					80			33	33	15	100	33	25	66	66	33	145	66	2				50	50	50	5	142	380	107	161	47	85	138							90	225	115	145	50	90	120							90	225	115	145	50	90	120							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
succubuswitch8	638	succubuswitch1		1	succubuswitch8Name	VileWitch	succubuswitch1	��аŮ��	5		succubus	SuccubusWitch		0C	1	1												4	5		10	10	1	42	61	83	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	30	50	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1							Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	3	Blood Mana	S2	3	SuccubusBolt	S2	3										100	85	75	-50	-40	-33					80			33	33	15	100	33	25	66	66	33	155	66	2				50	50	50	5	142	380	107	161	47	85	138							90	225	115	145	50	90	120							90	225	115	145	50	90	120							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
willowisp5	639	willowisp1	willowisp6	0	willowisp5Name	Gloam	willowisp1	��ĺ����	5		willowisp	WillOWisp	drains mana	WW	1	1												2	4		10	10	1	42	61	83	willowisp	willowisp	10	15	14	13				70	70	75	90	90	90	30	30	30																						willowisplightningbolt2			1	1					1			1				1	1													Chain Lightning	SC	4																									-50	-33	0	70			80			70			100		50	90	50		100	33	105	2				28	28	28	5	66	217	84	82	34	151	93							67	212	115	120	45	115	120							67	212	115	120	45	115	120							A1	mana	90	16	72		90	100	200		90	200	300		SC	ltng	100	5	120		100	5	160		100	5	190																Act 4 Wraith B	Act 5 Champ A	Act 5 Unique A					Act 4 (N) Wraith B	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 4 (H) Wraith B	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated					1	1	0
willowisp6	640	willowisp1	willowisp7	3	willowisp6Name	BlackSoul	willowisp1	�ڻ����	5		willowisp	WillOWisp	drains mana	WW	1	1												2	4		10	10	1	42	61	83	willowisp	willowisp	10	15	14	13				70	70	75	90	90	90	30	30	30																						willowisplightningbolt2			1	1					1			1				1	1													Chain Lightning	SC	4																									-50	-33	0	70			80			70			100		50	90	50		100	33	110	2				28	28	28	5	66	217	84	82	34	151	93							67	212	115	120	45	115	120							67	212	115	120	45	115	120							A1	mana	90	16	72		90	100	200		90	200	300		SC	ltng	100	5	120		100	5	160		100	5	190																Act 4 Wraith B	Act 5 Champ A	Act 5 Unique A					Act 4 (N) Wraith B	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 4 (H) Wraith B	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated					1	1	0
willowisp7	641	willowisp1		0	willowisp7Name	BurningSoul	willowisp1	ȼ�����	5		willowisp	WillOWisp	drains mana	WW	1	1												2	4		10	10	1	42	61	83	willowisp	willowisp	10	15	14	13				70	70	75	90	90	90	30	30	30																						willowisplightningbolt2			1	1					1			1				1	1													Chain Lightning	SC	4																									-50	-33	0	70			80			70			100		50	90	50		100	33	115	2				28	28	28	5	66	217	84	82	34	151	93							67	212	115	120	45	115	120							67	212	115	120	45	115	120							A1	mana	90	16	72		90	100	200		90	200	300		SC	ltng	100	5	120		100	5	160		100	5	190																Act 4 Wraith B	Act 5 Champ A	Act 5 Unique A					Act 4 (N) Wraith B	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 4 (H) Wraith B	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated					1	1	0
fallen6	642	fallen1	fallen7	1	fallen6Name	Carver	fallen1	������Sħ	4		fallen	Fallen		FA	1							fallen6		1	1	1	1	2	4		10	10	1	40	61	83	fallen	fallen	10	15	14	13				75	80	80	30	30	30	90	95	99	40	45	50																						1	1							1		1			1	1																																					100	100	100	-50	-40	-33	50	50	50	50	50	50	66	66	66	66	66	66	25	75	75	75	75	75	2				49	49	49	5	31	137	84	93	45	93	93	45	97	93				37	137	70	65	45	90	90	40	80	85				37	137	70	65	45	90	90	40	80	85				A2	cold					10	40	60	75	20	40	60	125																													Act 5 H2H A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
fallen7	643	fallen1	fallen8	2	fallen7Name	Devilkin	fallen1	ħ�����Sħ	4		fallen	Fallen		FA	1							fallen7		1	1	1	1	2	4		10	10	1	40	61	83	fallen	fallen	10	15	14	13				75	80	80	30	30	30	90	95	99	40	45	50																						1	1							1		1			1	1																																					100	100	100	-50	-40	-33	50	50	50	50	50	50	66	66	66	66	66	66	25	75	75	75	75	75	2				49	49	49	5	31	137	84	93	45	93	93	45	97	93				37	137	70	65	45	90	90	40	80	85				37	137	70	65	45	90	90	40	80	85				A2	ltng					10	30	90		20	30	90																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
fallen8	644	fallen1		0	fallen8Name	DarkOne	fallen1	���ڳ��Sħ	4		fallen	Fallen		FA	1							fallen8		1	1	1	1	2	4		10	10	1	40	61	83	fallen	fallen	10	15	14	13				75	80	80	30	30	30	90	95	99	40	45	50																						1	1							1		1			1	1																																					100	100	100	-50	-40	-33	50	50	50	50	50	50	66	66	66	66	66	66	25	75	75	75	75	75	2				49	49	49	5	31	137	84	93	45	93	93	45	97	93				37	137	70	65	45	90	90	40	80	85				37	137	70	65	45	90	90	40	80	85				A2	fire					10	50	70		20	50	70																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
fallenshaman6	645	fallenshaman1	fallenshaman7	1	fallenshaman6Name	CarverShaman	fallenshaman1	�����_�M	4		fallen	FallenShaman	raises Warped Fallen	FS	1							fallen6		1		2	3	1	3		6	6	1	40	61	83	fallenshaman	fallenshaman	10	15	14	13				75	85	90	90	90	95	100	90	80	24	28	30	15	15	15																			1								1		1			1	1													Resurrect	seq_shamanresurrect	1	ShamanIce	seq_shamanresurrect	1																			100	75	66	-50	-40	-33		20	70					50		25	50		25	50	66	50	75		2				39	39	39	5	97	267	84	125	53	121	93							82	225	75	150	45	90	105							82	225	75	150	45	90	105							A1	cold					10	40	60	75	20	40	60	125																													Act 5 Cast A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
fallenshaman7	646	fallenshaman1	fallenshaman8	2	fallenshaman7Name	DevilkinShaman	fallenshaman1	ħ���_�M	4		fallen	FallenShaman	raises Warped Fallen	FS	1							fallen7		1		2	3	1	3		6	6	1	40	61	83	fallenshaman	fallenshaman	10	15	14	13				75	85	90	90	90	95	100	90	80	24	28	30	15	15	15																			1								1		1			1	1													Resurrect	seq_shamanresurrect	1	ShamanFireEx	seq_shamanresurrect	1																			100	75	66	-50	-40	-33		20	70					50		25	50		25	50	66	50	75		2				39	39	39	5	97	267	84	125	53	121	93							82	225	75	150	45	90	105							82	225	75	150	45	90	105							A1	ltng					10	30	90		20	30	90																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
fallenshaman8	647	fallenshaman1		0	fallenshaman8Name	DarkShaman	fallenshaman1	�����_�M	4		fallen	FallenShaman	raises Warped Fallen	FS	1							fallen8		1		2	3	1	3		6	6	1	40	61	83	fallenshaman	fallenshaman	10	15	14	13				75	85	90	90	90	95	100	90	80	24	28	30	15	15	15																			1								1		1			1	1													Resurrect	seq_shamanresurrect	1	ShamanFireEx	seq_shamanresurrect	1																			100	75	66	-50	-40	-33		20	70					50		25	50		25	50	66	50	75		2				39	39	39	5	97	267	84	125	53	121	93							82	225	75	150	45	90	105							82	225	75	150	45	90	105							A1	fire					10	50	70		20	50	70																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0
skeleton6	648	skeleton1	skeleton7	2	skeleton6Name	BoneWarrior	skeleton1	�ͻ�đ�ʿ	4		skeleton	Skeleton		SK	1													4	5		5	5	2	14	61	83	skeleton	skeleton	10	15	14	13				99	99	99	5	5	5	95	99	99	33	33	33																						1	1					1				1			1	1							1						SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25		20		60		50		40	25	80		75	33	70	50	100	25	105	2				30	30	30	5	141	327	84	85	41	101	94	31	101	94				105	250	100	85	40	100	120	40	105	125				105	250	100	85	40	100	120	40	105	125				A1	cold	60	30	60	50	60	30	60	75	60	30	60	125	A2	ltng	60	30	60		60	30	60		60	30	60																Act 2 H2H A	Act 2 Champ A	Act 2 Unique A					Act 2 (N) H2H A	Act 2 (N) Champ A	Act 2 (N) Unique A					Act 2 (H) H2H A	Act 2 (H) Champ A	Act 2 (H) Unique A			Act 2 (H) Champ A Desecrated	Act 2 (H) Unique A Desecrated							0
