Name	Source	ChineseName	ChineseEffect	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
of Fire Walls	MoreS	Hit-Skill	disabled	100	0	1	24	45	24		sor	18	1	78	hit-skill	51	4	23										weap												0	
of Fire Walls	MoreS	Hit-Skill	enabled	100	1	1	45		45		sor	18	1	78	hit-skill	51	6	23										weap												0	
of Chain Lightning	MoreS	Hit-Skill	enabled	100	1	1	46		46		sor	18	1	78	hit-skill	53	6	23										weap												0	
of Glacial Spikes	MoreS	Hit-Skill	disabled	100	0	1	18	40	18		sor	18	1	78	hit-skill	55	6	23										weap												0	
of Glacial Spikes	MoreS	Hit-Skill	enabled	100	1	1	40		40		sor	18	1	78	hit-skill	55	7	23										weap												0	
of Meteors	MoreS	Hit-Skill	disabled	100	0	1	32	62	32		sor	24	1	78	hit-skill	56	4	29										weap												0	
of Meteors	MoreS	Hit-Skill	enabled	100	1	1	62		62		sor	24	1	78	hit-skill	56	5	29										weap												0	
of Blizzards	MoreS	Hit-Skill	disabled	100	0	1	29	57	29		sor	24	1	78	hit-skill	59	9	29										weap												0	
of Blizzards	MoreS	Hit-Skill	enabled	100	1	1	57		57		sor	24	1	78	hit-skill	59	5	29										weap												0	
of Hydras	MoreS	Hit-Skill	disabled	100	0	1	34	80	34		sor	30	1	78	hit-skill	62	6	35										weap												0	
of Hydras	MoreS	Hit-Skill	enabled	100	1	1	80		80		sor	30	1	78	hit-skill	62	5	35										weap												0	
of Frozen Orbs	MoreS	Hit-Skill	enabled	100	1	1	48		48		sor	30	1	78	hit-skill	64	7	35										weap												0	
of Amplify Damage	MoreS	Hit-Skill	disabled	100	0	1	1	35	1		nec	1	1	78	hit-skill	66	4	2										weap	head											0	
of Amplify Damage	MoreS	Hit-Skill	enabled	100	1	1	35		35		nec	1	1	78	hit-skill	66	5	9										weap	head											0	
of Teeth	MoreS	Hit-Skill	disabled	100	0	1	1	18	4		nec	1	1	78	hit-skill	67	10	4										weap	head											0	
of Dim Vision	MoreS	Hit-Skill	enabled	100	1	1	24		24		nec	6	1	78	hit-skill	71	5	32										ring	circ	head	weap									0	
of Weaken	MoreS	Hit-Skill	enabled	100	1	1	24		24		nec	6	1	78	hit-skill	72	5	32										weap	glov	head										0	
of Corpse Explosions	MoreS	Hit-Skill	enabled	100	1	1	30		30		nec	6	1	78	hit-skill	74	4	32										weap	head											0	
of Iron Maiden	MoreS	Hit-Skill	enabled	100	1	1	30		30		nec	12	1	78	hit-skill	76	5	28										shld	weap	head										0	
of Terror	MoreS	Hit-Skill	enabled	100	1	1	24		24		nec	12	1	78	hit-skill	77	4	28										shld	weap	head										0	
of Confusion	MoreS	Hit-Skill	enabled	100	1	1	22		22		nec	18	1	78	hit-skill	81	7	23										ring	circ	head	weap									0	
of Life Tap	MoreS	Hit-Skill	enabled	100	1	1	32		32		nec	18	1	78	hit-skill	82	8	23										weap	ring	head										0	
of Poison Explosion	MoreS	Hit-Skill	enabled	100	1	1	27		27		nec	18	1	78	hit-skill	83	4	23										weap	head											0	
of Bone Spears	MoreS	Hit-Skill	enabled	100	1	1	30		30		nec	18	1	78	hit-skill	84	4	23										weap	head											0	
of Decrepification	MoreS	Hit-Skill	enabled	100	1	1	38		38		nec	24	1	78	hit-skill	87	6	29										weap	shld	head										0	
of Bone Imprisonment	MoreS	Hit-Skill	enabled	100	1	1	30		30		nec	24	1	78	hit-skill	88	5	29										weap	ring	head										0	
of Lower Resistance	MoreS	Hit-Skill	enabled	100	1	1	45		45		nec	30	1	78	hit-skill	91	6	35										weap	head											0	
of Poison Novas	MoreS	Hit-Skill	enabled	100	1	1	55		55		nec	30	1	78	hit-skill	92	5	35										weap	glov	head										0	
of Bone Spirits	MoreS	Hit-Skill	enabled	100	1	1	48		48		nec	30	1	78	hit-skill	93	4	35										amul	circ	head	weap									0	
of Revivification	MoreS	Hit-Skill	enabled	100	1	1	51		51		nec	30	1	78	hit-skill	95	3	35										weap	head											0	
of Firestorms	MoreS	Hit-Skill	disabled	100	0	1	1	18	1		dru	1	1	78	hit-skill	225	12	4										mele												0	
of Firestorms	MoreS	Hit-Skill	enabled	100	1	1	18	36	18		dru	1	1	78	hit-skill	225	6	12										mele												0	
of Molten Boulders	MoreS	Hit-Skill	enabled	100	1	1	18		18		dru	6	1	78	hit-skill	229	4	32										mele												0	
of Eruption	MoreS	Hit-Skill	enabled	100	1	1	36		36		dru	12	1	78	hit-skill	234	5	28										mele												0	
of Twister	MoreS	Hit-Skill	disabled	100	0	1	24	48	24		dru	18	1	78	hit-skill	240	7	23										mele	amul	circ										0	
of Volcano	MoreS	Hit-Skill	enabled	100	1	1	48		48		dru	24	1	78	hit-skill	244	3	29										mele												0	
of Tornado	MoreS	Hit-Skill	enabled	100	1	1	36		36		dru	24	1	78	hit-skill	245	7	29										mele	amul	circ										0	
of Armageddon	MoreS	Hit-Skill	enabled	100	1	1	60		60		dru	30	1	78	hit-skill	249	3	35										mele												0	
of Cloak of Shadows2	MoreS	Hit-Skill	enabled	100	1	1	18		18		ass	18	1	78	hit-skill	264	5	23										amul	mele											0	
of Mind Blasting2	MoreS	Hit-Skill	enabled	100	1	1	30		30		ass	24	1	78	hit-skill	273	3	29										helm	mele											0	
of Mastery	MoreS	Enemy Fire Res		100	1	0	65		75				1	82	pierce-fire		3	5										mcha												0	
of Mastery	MoreS	Enemy Lightning Res		100	1	0	65		75				1	82	pierce-ltng		3	5										mcha												0	
of Mastery	MoreS	Enemy Cold Res		100	1	0	65		75				1	82	pierce-cold		3	5										mcha												0	
of Mastery	MoreS	Enemy Poison Res		100	1	0	65		75				1	82	pierce-pois		3	5										mcha												0	
of Mastery	MoreS	Fire Skill Damage		100	1	0	65		75				1	83	extra-fire		3	5										mcha												0	
of Mastery	MoreS	Lightning Skill Damage		100	1	0	65		75				1	83	extra-ltng		3	5										mcha												0	
of Mastery	MoreS	Cold Skill Damage		100	1	0	65		75				1	83	extra-cold		3	5										mcha												0	
of Mastery	MoreS	Poison Skill Damage		100	1	0	65		75				1	83	extra-pois		3	5										mcha												0	
of Mastery	MoreS	Charge-No-Consume		100	1	1	80		75		ass		3	84	charge-noconsume		33	33										jewl												0	
of Mastery	MoreS	Critical Strike		100	1	1	80		85				2	84	oskill	Critical Strike	3	6										jewl												0	
of Mastery	MoreS	Evade		100	1	1	80		85				2	84	oskill	Evade	2	6										jewl												0	
of Mastery	MoreS	Battle Command		100	1	1	80		85				2	84	oskill	Battle Command	2	6										jewl												0	
of Mastery	MoreS	Warmth		100	1	1	80		55				2	84	oskill	Warmth	3	9										jewl												0	
of Craftsmanship	MRGA			0	1	1	1		1					13	dmg-max		1	2									lred	amul	ring											0	0
of Craftsmanship	MRGA			1	1	1	1		1				8	14	dmg-max		1	1									lred	amul	ring											0	0
of Hardening	MRGA			100	1	1	38		30				4	85	red-dmg%		5	10										tors	shld	helm					circ					0	0
of Melee Area Damage	范围伤害词缀			1	1	1	10		10				50	86	dmg-meleearea	Melee Area Damage	33	1	dmg%-melee-min		-13	-13	dmg%-melee-max		-13	-13	blac	scha	mcha	weap										0	
of Melee Area Damage	范围伤害词缀			1	1	1	20		15				40	86	dmg-meleearea	Melee Area Damage	45	1	dmg%-melee-min		-17	-17	dmg%-melee-max		-17	-17	blac	scha	mcha	weap										0	
of Melee Area Damage	范围伤害词缀			1	1	1	45		25				30	86	dmg-meleearea	Melee Area Damage	60	1	dmg%-melee-min		-20	-20	dmg%-melee-max		-20	-20	blac	scha	mcha	weap										0	
of Melee Area Damage	范围伤害词缀			1	1	1	55		35				20	86	dmg-meleearea	Melee Area Damage	75	1	dmg%-melee-min		-24	-24	dmg%-melee-max		-24	-24	blac	scha	mcha	weap										0	
of Melee Area Damage	范围伤害词缀			1	1	1	75		45				100	86	dmg-meleearea	Melee Area Damage	100	1	dmg%-melee-min		-28	-28	dmg%-melee-max		-28	-28	blac	scha	mcha	weap										0	
